learning_rate,qlearning_rate,value_loss,policy_loss,entropy,loss,old_approx_kl,approx_kl,clipfrac,explained_variance,SPS,output_scaleing,global_step,gym_id,exp_name,circuit,seed
0.00025,0.005,0.004350003786385059,-0.004789754748344421,1.3784440755844116,-0.016399193555116653,0.002763231284916401,0.003737878054380417,0.0,-10.420984268188477,5,1.0,512,Deterministic-ShortestPath-4x4-FrozenLake-v0,qppo-Jerbi_2enc_layer_no_input_scaleing-lrANDoutpSclx3.0_sceduling-qlr0.1e-3,Jerbi-reuploading-no-input-scaleing,10
0.00025,0.00489948985014348,0.001126374234445393,-0.01574753038585186,1.377393126487732,-0.02895827405154705,0.009643967263400555,0.0033207768574357033,0.0,-1.249709129333496,5,1.0153599999999998,1024,Deterministic-ShortestPath-4x4-FrozenLake-v0,qppo-Jerbi_2enc_layer_no_input_scaleing-lrANDoutpSclx3.0_sceduling-qlr0.1e-3,Jerbi-reuploading-no-input-scaleing,10
0.00025,0.0048000212562440215,0.01968439482152462,-0.01047515869140625,1.3742001056671143,-0.014374961145222187,0.005392367951571941,0.004019853658974171,0.0,0.06373703479766846,5,1.03072,1536,Deterministic-ShortestPath-4x4-FrozenLake-v0,qppo-Jerbi_2enc_layer_no_input_scaleing-lrANDoutpSclx3.0_sceduling-qlr0.1e-3,Jerbi-reuploading-no-input-scaleing,10
0.00025,0.004701594218301627,0.013081658631563187,-0.018524091690778732,1.365935206413269,-0.02564261294901371,0.015310950577259064,0.004292079713195562,0.0078125,0.08799111843109131,5,1.04608,2048,Deterministic-ShortestPath-4x4-FrozenLake-v0,qppo-Jerbi_2enc_layer_no_input_scaleing-lrANDoutpSclx3.0_sceduling-qlr0.1e-3,Jerbi-reuploading-no-input-scaleing,10
0.00025,0.004604208736316293,0.016257699579000473,-0.00809791311621666,1.3645130395889282,-0.013614194467663765,-0.0006091361865401268,0.000822676345705986,0.0,0.1450350284576416,5,1.0614399999999997,2560,Deterministic-ShortestPath-4x4-FrozenLake-v0,qppo-Jerbi_2enc_layer_no_input_scaleing-lrANDoutpSclx3.0_sceduling-qlr0.1e-3,Jerbi-reuploading-no-input-scaleing,10
0.00025,0.004507864810288022,0.02427986077964306,-0.013502570800483227,1.3603506088256836,-0.0149661460891366,0.0005733584985136986,0.0019045732915401459,0.0,0.19534200429916382,5,1.0768,3072,Deterministic-ShortestPath-4x4-FrozenLake-v0,qppo-Jerbi_2enc_layer_no_input_scaleing-lrANDoutpSclx3.0_sceduling-qlr0.1e-3,Jerbi-reuploading-no-input-scaleing,10
0.00025,0.004412562440216814,0.013032777234911919,-0.002932567149400711,1.349377155303955,-0.009909951128065586,0.0019782083109021187,0.0020063784904778004,0.0,0.08705675601959229,5,1.09216,3584,Deterministic-ShortestPath-4x4-FrozenLake-v0,qppo-Jerbi_2enc_layer_no_input_scaleing-lrANDoutpSclx3.0_sceduling-qlr0.1e-3,Jerbi-reuploading-no-input-scaleing,10
0.00025,0.004318301626102668,0.020431576296687126,-0.010150320827960968,1.337555170059204,-0.01331008318811655,-0.0063737137243151665,0.0010512075386941433,0.0,0.2775932550430298,5,1.10752,4096,Deterministic-ShortestPath-4x4-FrozenLake-v0,qppo-Jerbi_2enc_layer_no_input_scaleing-lrANDoutpSclx3.0_sceduling-qlr0.1e-3,Jerbi-reuploading-no-input-scaleing,10
0.00025,0.004225082367945584,0.019355596974492073,-0.009046856313943863,1.3213701248168945,-0.012582759372889996,0.014309458434581757,0.0037930412217974663,0.0,0.18396979570388794,5,1.12288,4608,Deterministic-ShortestPath-4x4-FrozenLake-v0,qppo-Jerbi_2enc_layer_no_input_scaleing-lrANDoutpSclx3.0_sceduling-qlr0.1e-3,Jerbi-reuploading-no-input-scaleing,10
0.00025,0.004132904665745563,0.031108129769563675,-0.004987984895706177,1.3091650009155273,-0.002525569871068001,-0.0074226814322173595,0.0008773556910455227,0.0,0.2895733714103699,5,1.1382400000000001,5120,Deterministic-ShortestPath-4x4-FrozenLake-v0,qppo-Jerbi_2enc_layer_no_input_scaleing-lrANDoutpSclx3.0_sceduling-qlr0.1e-3,Jerbi-reuploading-no-input-scaleing,10
