learning_rate,qlearning_rate,value_loss,policy_loss,entropy,loss,old_approx_kl,approx_kl,clipfrac,explained_variance,SPS,output_scaleing,global_step,gym_id,exp_name,circuit,seed
0.00025,0.0005,43.84721374511719,-0.004880063235759735,0.6829167604446411,21.911897659301758,-0.0014772037975490093,0.0001568240113556385,0.0,0.0008440613746643066,2,0.9991144788956707,512,CartPole-v1,CP-qppo-ac-simple_reuploading-insider-input-rescale-qlr0.5e-3-output_scaleing-1param-1e-4-(73-params),simple_reuploading,20
0.00025,0.0005,45.99032974243164,-0.0022772150114178658,0.679949164390564,22.986087799072266,0.0005289905238896608,9.942823089659214e-05,0.0,-0.0003510713577270508,2,0.9985951414593904,1024,CartPole-v1,CP-qppo-ac-simple_reuploading-insider-input-rescale-qlr0.5e-3-output_scaleing-1param-1e-4-(73-params),simple_reuploading,20
0.00025,0.0005,45.05660629272461,-0.0037871263921260834,0.6806093454360962,22.517709732055664,-0.0008930605836212635,0.00012308871373534203,0.0,0.00042933225631713867,2,0.9987255319735452,1536,CartPole-v1,CP-qppo-ac-simple_reuploading-insider-input-rescale-qlr0.5e-3-output_scaleing-1param-1e-4-(73-params),simple_reuploading,20
0.00025,0.0005,44.84725570678711,-0.0023629264906048775,0.6787649393081665,22.41447639465332,-0.0005092816427350044,0.00013347389176487923,0.0,-0.021085381507873535,2,0.9991710853541758,2048,CartPole-v1,CP-qppo-ac-simple_reuploading-insider-input-rescale-qlr0.5e-3-output_scaleing-1param-1e-4-(73-params),simple_reuploading,20
0.00025,0.0005,35.01226043701172,-0.0023660585284233093,0.6771191358566284,17.496992111206055,-0.00028855656273663044,0.00019123987294733524,0.0,0.01409292221069336,2,1.0002661362613023,2560,CartPole-v1,CP-qppo-ac-simple_reuploading-insider-input-rescale-qlr0.5e-3-output_scaleing-1param-1e-4-(73-params),simple_reuploading,20
0.00025,0.0005,35.531063079833984,-0.0042756423354148865,0.6804839372634888,17.754451751708984,0.003317802445963025,0.00022972025908529758,0.0,0.014865875244140625,2,1.0008928610071908,3072,CartPole-v1,CP-qppo-ac-simple_reuploading-insider-input-rescale-qlr0.5e-3-output_scaleing-1param-1e-4-(73-params),simple_reuploading,20
0.00025,0.0005,46.83039855957031,-0.0016657225787639618,0.677582859992981,23.406757354736328,-0.000780734233558178,0.00011000549420714378,0.0,0.015864849090576172,2,1.0016615444622623,3584,CartPole-v1,CP-qppo-ac-simple_reuploading-insider-input-rescale-qlr0.5e-3-output_scaleing-1param-1e-4-(73-params),simple_reuploading,20
0.00025,0.0005,49.57738494873047,-0.0032849907875061035,0.6825306415557861,24.778581619262695,-0.0008152395021170378,4.6452274546027184e-05,0.0,0.028466522693634033,2,1.0030251160876875,4096,CartPole-v1,CP-qppo-ac-simple_reuploading-insider-input-rescale-qlr0.5e-3-output_scaleing-1param-1e-4-(73-params),simple_reuploading,20
0.00025,0.0005,44.957672119140625,-0.0016556940972805023,0.6758783459663391,22.470420837402344,0.0007706042379140854,6.316602230072021e-05,0.0,0.008054494857788086,2,1.0045259086749554,4608,CartPole-v1,CP-qppo-ac-simple_reuploading-insider-input-rescale-qlr0.5e-3-output_scaleing-1param-1e-4-(73-params),simple_reuploading,20
0.00025,0.0005,43.22325134277344,-0.0034074541181325912,0.6784735918045044,21.60143280029297,0.001007357845082879,5.668005906045437e-05,0.0,0.01903510093688965,2,1.0062538772601353,5120,CartPole-v1,CP-qppo-ac-simple_reuploading-insider-input-rescale-qlr0.5e-3-output_scaleing-1param-1e-4-(73-params),simple_reuploading,20
0.00025,0.0005,49.47975158691406,-0.0010343026369810104,0.6745685935020447,24.73209571838379,0.00018545868806540966,5.489750765264034e-05,0.0,0.014808356761932373,2,1.007188860115335,5632,CartPole-v1,CP-qppo-ac-simple_reuploading-insider-input-rescale-qlr0.5e-3-output_scaleing-1param-1e-4-(73-params),simple_reuploading,20
0.00025,0.0005,47.73323059082031,-0.0015180762857198715,0.6765354871749878,23.85833168029785,0.00015869038179516792,3.444589674472809e-05,0.0,0.020550131797790527,2,1.0078239432205771,6144,CartPole-v1,CP-qppo-ac-simple_reuploading-insider-input-rescale-qlr0.5e-3-output_scaleing-1param-1e-4-(73-params),simple_reuploading,20
0.00025,0.0005,36.58547592163086,-0.0030797533690929413,0.6758197546005249,18.282899856567383,0.001193459378555417,5.9860991314053535e-05,0.0,0.017305374145507812,2,1.0095643760566075,6656,CartPole-v1,CP-qppo-ac-simple_reuploading-insider-input-rescale-qlr0.5e-3-output_scaleing-1param-1e-4-(73-params),simple_reuploading,20
0.00025,0.0005,48.74110412597656,-0.0042063333094120026,0.6729128956794739,24.359617233276367,-0.0014208012726157904,0.00011947960592806339,0.0,0.02738499641418457,2,1.0110675487709304,7168,CartPole-v1,CP-qppo-ac-simple_reuploading-insider-input-rescale-qlr0.5e-3-output_scaleing-1param-1e-4-(73-params),simple_reuploading,20
0.00025,0.0005,37.99979782104492,-0.0016603902913630009,0.6766636371612549,18.991472244262695,0.0002229246310889721,5.478411912918091e-05,0.0,0.02778393030166626,2,1.0128308704024849,7680,CartPole-v1,CP-qppo-ac-simple_reuploading-insider-input-rescale-qlr0.5e-3-output_scaleing-1param-1e-4-(73-params),simple_reuploading,20
0.00025,0.0005,30.381431579589844,-0.0017561838030815125,0.673784613609314,15.182221412658691,-0.0005117496475577354,3.916211426258087e-05,0.0,0.011444807052612305,2,1.0143709717112845,8192,CartPole-v1,CP-qppo-ac-simple_reuploading-insider-input-rescale-qlr0.5e-3-output_scaleing-1param-1e-4-(73-params),simple_reuploading,20
