learning_rate,qlearning_rate,value_loss,policy_loss,entropy,loss,old_approx_kl,approx_kl,clipfrac,explained_variance,SPS,output_scaleing,global_step,gym_id,exp_name,circuit,seed
0.00024866142981514307,0,41.79368591308594,-0.00075557641685009,0.693131148815155,20.889156341552734,-0.0003844229504466057,1.2809410691261292e-05,0.0,0.0007289648056030273,272,1,512,CartPole-v1,"CP-ppo-ac-NN(6,6)-sigmoid-actorlr((25-5)e-5)-(86-params)",classic_NN,40
0.0002486477376626823,0,38.91252899169922,-0.0015741530805826187,0.6930570602416992,19.4477596282959,-0.000353923998773098,2.4172011762857437e-05,0.0,-0.007060050964355469,272,1,1024,CartPole-v1,"CP-ppo-ac-NN(6,6)-sigmoid-actorlr((25-5)e-5)-(86-params)",classic_NN,40
0.0002486339064171275,0,46.4417724609375,-0.001279778778553009,0.6929486989974976,23.212677001953125,-0.0005408227443695068,2.1789688616991043e-05,0.0,0.013297200202941895,271,1,1536,CartPole-v1,"CP-ppo-ac-NN(6,6)-sigmoid-actorlr((25-5)e-5)-(86-params)",classic_NN,40
0.00024861993468528793,0,38.832908630371094,-0.000899139791727066,0.6928004622459412,19.408626556396484,-0.00019224127754569054,2.652592957019806e-05,0.0,-0.010220766067504883,268,1,2048,CartPole-v1,"CP-ppo-ac-NN(6,6)-sigmoid-actorlr((25-5)e-5)-(86-params)",classic_NN,40
0.0002486058210604251,0,44.28788375854492,-0.0008954424411058426,0.6925036907196045,22.13612174987793,-0.0007512783631682396,3.278302028775215e-05,0.0,0.0008003115653991699,268,1,2560,CartPole-v1,"CP-ppo-ac-NN(6,6)-sigmoid-actorlr((25-5)e-5)-(86-params)",classic_NN,40
0.00024859156412212986,0,40.903507232666016,-0.0016250833868980408,0.6921904683113098,20.443206787109375,0.000176907517015934,2.789171412587166e-05,0.0,0.011504530906677246,268,1,3072,CartPole-v1,"CP-ppo-ac-NN(6,6)-sigmoid-actorlr((25-5)e-5)-(86-params)",classic_NN,40
0.0002485771624361978,0,35.950035095214844,-0.0027353204786777496,0.6917177438735962,17.965364456176758,0.000467084813863039,4.8177316784858704e-05,0.0,-0.0048940181732177734,269,1,3584,CartPole-v1,"CP-ppo-ac-NN(6,6)-sigmoid-actorlr((25-5)e-5)-(86-params)",classic_NN,40
0.0002485626145545042,0,46.3846549987793,-0.0010613035410642624,0.6912011504173279,23.184354782104492,-0.00023107696324586868,4.599662497639656e-05,0.0,0.0060124993324279785,269,1,4096,CartPole-v1,"CP-ppo-ac-NN(6,6)-sigmoid-actorlr((25-5)e-5)-(86-params)",classic_NN,40
0.0002485479190148777,0,34.71840286254883,-0.0020614098757505417,0.6902947425842285,17.350236892700195,9.778887033462524e-09,5.5704265832901e-05,0.0,0.021180391311645508,268,1,4608,CartPole-v1,"CP-ppo-ac-NN(6,6)-sigmoid-actorlr((25-5)e-5)-(86-params)",classic_NN,40
0.0002485330743409734,0,40.27791976928711,-0.0002458542585372925,0.6895989179611206,20.131818771362305,0.00040199048817157745,3.085518255829811e-05,0.0,-0.007278561592102051,268,1,5120,CartPole-v1,"CP-ppo-ac-NN(6,6)-sigmoid-actorlr((25-5)e-5)-(86-params)",classic_NN,40
0.0002485180790421444,0,36.574405670166016,-0.001459810882806778,0.6887356638908386,18.27885627746582,0.00019461987540125847,4.514167085289955e-05,0.0,0.023314237594604492,268,1,5632,CartPole-v1,"CP-ppo-ac-NN(6,6)-sigmoid-actorlr((25-5)e-5)-(86-params)",classic_NN,40
0.0002485029316133129,0,43.18342208862305,-0.004980742000043392,0.6877577900886536,21.579853057861328,0.0020257821306586266,0.00010914774611592293,0.0,0.013429820537567139,268,1,6144,CartPole-v1,"CP-ppo-ac-NN(6,6)-sigmoid-actorlr((25-5)e-5)-(86-params)",classic_NN,40
0.0002484876305348403,0,40.869537353515625,-0.0018672607839107513,0.686755359172821,20.42603302001953,0.0008862153626978397,7.711444050073624e-05,0.0,0.019576668739318848,268,1,6656,CartPole-v1,"CP-ppo-ac-NN(6,6)-sigmoid-actorlr((25-5)e-5)-(86-params)",classic_NN,40
0.000248472174272396,0,40.291534423828125,-0.0017794463783502579,0.6855199337005615,20.13713264465332,0.00016625318676233292,6.425473839044571e-05,0.0,0.03096604347229004,268,1,7168,CartPole-v1,"CP-ppo-ac-NN(6,6)-sigmoid-actorlr((25-5)e-5)-(86-params)",classic_NN,40
0.0002484565612768254,0,45.71324920654297,-0.0023017199710011482,0.6841707825660706,22.84748077392578,0.0004705397877842188,6.26931432634592e-05,0.0,0.006074190139770508,268,1,7680,CartPole-v1,"CP-ppo-ac-NN(6,6)-sigmoid-actorlr((25-5)e-5)-(86-params)",classic_NN,40
0.000248440789984017,0,32.57313537597656,-0.0011887159198522568,0.6816595196723938,16.278562545776367,0.00038844626396894455,8.756108582019806e-05,0.0,0.017990827560424805,268,1,8192,CartPole-v1,"CP-ppo-ac-NN(6,6)-sigmoid-actorlr((25-5)e-5)-(86-params)",classic_NN,40
0.0002484248588147687,0,43.35159683227539,-0.0028809495270252228,0.6795832514762878,21.666122436523438,0.0002696502488106489,7.751747034490108e-05,0.0,0.04117053747177124,268,1,8704,CartPole-v1,"CP-ppo-ac-NN(6,6)-sigmoid-actorlr((25-5)e-5)-(86-params)",classic_NN,40
0.0002484087661746525,0,36.1180534362793,-0.0008668843656778336,0.67799311876297,18.051380157470703,0.0009407976176589727,4.553212784230709e-05,0.0,0.006913721561431885,268,1,9216,CartPole-v1,"CP-ppo-ac-NN(6,6)-sigmoid-actorlr((25-5)e-5)-(86-params)",classic_NN,40
