learning_rate,qlearning_rate,value_loss,policy_loss,entropy,loss,old_approx_kl,approx_kl,clipfrac,explained_variance,SPS,output_scaleing,global_step,gym_id,exp_name,circuit,seed
0.00025,0.01,0.004911706317216158,-0.024811867624521255,1.3558961153030396,-0.03591497614979744,-0.005833938717842102,0.005218940787017345,0.04736328125,-7.832165718078613,2,1.0197448735616714,512,Deterministic-ShortestPath-4x4-FrozenLake-v0,FL-qppo-ac-simple_reuploading-exp_sced-ht25000-10->0.1e-3-output_scaleing-1e-2-(73-params)-gaussinit,simple_reuploading,20
0.00025,0.009858065666537857,0.0010128408903256059,-0.023289017379283905,1.3474180698394775,-0.03625677898526192,-0.007184048183262348,0.014405844733119011,0.08349609375,-6.545111656188965,2,1.0716869732358512,1024,Deterministic-ShortestPath-4x4-FrozenLake-v0,FL-qppo-ac-simple_reuploading-exp_sced-ht25000-10->0.1e-3-output_scaleing-1e-2-(73-params)-gaussinit,simple_reuploading,20
0.00025,0.009718166217420698,0.0006766362930648029,-0.0490490160882473,1.2964198589324951,-0.061674896627664566,0.008407759480178356,0.030590616166591644,0.19091796875,-0.20643401145935059,2,1.210361960917096,1536,Deterministic-ShortestPath-4x4-FrozenLake-v0,FL-qppo-ac-simple_reuploading-exp_sced-ht25000-10->0.1e-3-output_scaleing-1e-2-(73-params)-gaussinit,simple_reuploading,20
0.00025,0.00958027247891588,0.0006639225175604224,-0.051970332860946655,1.2324109077453613,-0.06396248191595078,0.035240061581134796,0.01645566150546074,0.15576171875,0.03337526321411133,2,1.39237167466132,2048,Deterministic-ShortestPath-4x4-FrozenLake-v0,FL-qppo-ac-simple_reuploading-exp_sced-ht25000-10->0.1e-3-output_scaleing-1e-2-(73-params)-gaussinit,simple_reuploading,20
0.00025,0.009444355695548766,0.00018259430362377316,-0.05563551187515259,1.052776575088501,-0.06607197970151901,0.06078026443719864,0.041212741285562515,0.43603515625,0.21820950508117676,2,1.5826428108678772,2560,Deterministic-ShortestPath-4x4-FrozenLake-v0,FL-qppo-ac-simple_reuploading-exp_sced-ht25000-10->0.1e-3-output_scaleing-1e-2-(73-params)-gaussinit,simple_reuploading,20
0.00025,0.009310387524106251,0.0002015663485508412,-0.060088250786066055,0.919182538986206,-0.06917928904294968,0.032906532287597656,0.02516578510403633,0.14306640625,0.15141379833221436,2,1.7648529064854337,3072,Deterministic-ShortestPath-4x4-FrozenLake-v0,FL-qppo-ac-simple_reuploading-exp_sced-ht25000-10->0.1e-3-output_scaleing-1e-2-(73-params)-gaussinit,simple_reuploading,20
0.00025,0.009178340027726245,7.822801126167178e-05,-0.05341377109289169,0.7814306020736694,-0.0611889623105526,0.012332879938185215,0.023150816559791565,0.1474609375,0.3315920829772949,2,1.9555205061174674,3584,Deterministic-ShortestPath-4x4-FrozenLake-v0,FL-qppo-ac-simple_reuploading-exp_sced-ht25000-10->0.1e-3-output_scaleing-1e-2-(73-params)-gaussinit,simple_reuploading,20
0.00025,0.009048185670071901,1.5948748114169575e-05,-0.032083988189697266,0.5863339900970459,-0.03793935105204582,-0.003643120639026165,0.01802278310060501,0.13671875,0.5169148445129395,2,2.1186622730246603,4096,Deterministic-ShortestPath-4x4-FrozenLake-v0,FL-qppo-ac-simple_reuploading-exp_sced-ht25000-10->0.1e-3-output_scaleing-1e-2-(73-params)-gaussinit,simple_reuploading,20
0.00025,0.008919897309589359,6.462009423557902e-06,-0.023930927738547325,0.5413258075714111,-0.02934095449745655,-0.017299223691225052,0.00599749106913805,0.04345703125,0.6224016845226288,2,2.2702132964031287,4608,Deterministic-ShortestPath-4x4-FrozenLake-v0,FL-qppo-ac-simple_reuploading-exp_sced-ht25000-10->0.1e-3-output_scaleing-1e-2-(73-params)-gaussinit,simple_reuploading,20
0.00025,0.008793448193847832,8.5799138105358e-06,-0.03782445937395096,0.41526514291763306,-0.041972819715738297,0.007124784402549267,0.007755136117339134,0.03955078125,0.7719612121582031,2,2.404923037244869,5120,Deterministic-ShortestPath-4x4-FrozenLake-v0,FL-qppo-ac-simple_reuploading-exp_sced-ht25000-10->0.1e-3-output_scaleing-1e-2-(73-params)-gaussinit,simple_reuploading,20
